icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
aaf111,1615239999,KJFK,1615247390,KMCO,DAL1291 ,3228,72,8821.0,237.0,0,8
a1a435,1615239523,KJFK,1615247522,KMCF,JBU125  ,3278,125,3130.0,437.0,0,6
a96ba2,1615239435,KJFK,1615248176,KMIA,JBU2693 ,2823,148,2062.0,63.0,0,5
e4906a,1615239329,KJFK,1615272776,SBGR,TAM8181 ,3748,140,2080.0,50.0,1,2
ad4bcb,1615239233,KJFK,1615241249,,JBU2637 ,3165,117,,,0,0
ab4c15,1615238871,KJFK,1615247590,KMIA,AAL845  ,3278,49,1995.0,71.0,0,5
aab2bf,1615238514,KJFK,1615256757,SKBO,JBU2511 ,3136,178,3238.0,18.0,0,2
ab4840,1615238405,KJFK,1615258732,KLAX,DAL309  ,3469,232,1500.0,30.0,0,8
a1dd2d,1615238039,KJFK,1615246549,,RPA5826 ,2869,163,,,0,0
a40d8d,1615237812,KJFK,1615246980,KRSW,DAL1525 ,2587,133,2864.0,70.0,0,5
a78cfc,1615237714,KJFK,1615249795,TJSJ,JBU2403 ,3160,148,2607.0,35.0,0,1
a20d01,1615237231,KJFK,1615240465,KROC,JBU486  ,3068,217,856.0,94.0,0,13
ab321c,1615236890,KJFK,1615242749,KATL,DAL45   ,2973,133,3156.0,91.0,0,20
a1a3a9,1615236814,KJFK,1615253459,,JBU1965 ,3194,110,,,0,0
ade9c0,1615236754,KJFK,1615238449,,JBU1309 ,3291,163,,,0,0
a3c9a1,1615236668,KJFK,1615244684,KMCF,DAL753  ,3027,95,2237.0,559.0,0,7
ac7b1b,1615236592,KJFK,1615244131,,JBU2153 ,2630,178,,,0,0
aded77,1615236527,KJFK,1615245492,KRSW,JBU1729 ,2709,148,2908.0,62.0,0,5
a19cc7,1615236370,KJFK,1615244211,KMCO,JBU84   ,2895,72,9279.0,275.0,0,8
a46e35,1615236257,KJFK,1615243889,KMCO,DAL760  ,2878,3,7100.0,145.0,0,8
a95c38,1615236113,KJFK,1615239358,,CKS924  ,3524,133,,,1,0
a452c4,1615235988,KJFK,1615244508,KFLL,DAL2991 ,2747,117,1014.0,124.0,0,4
a3c9b4,1615235401,KJFK,1615243980,KMIA,DAL1521 ,2724,117,2872.0,17.0,0,5
a1a0a1,1615235292,KJFK,1615256186,,JBU1769 ,3283,163,,,0,0
0d0805,1615234883,KJFK,1615243284,,AMX409  ,4023,117,,,1,0
a44031,1615234508,KJFK,1615244403,KMSP,DAL978  ,2992,110,2297.0,17.0,0,9
abf32b,1615234263,KJFK,1615236798,KSYR,EDV5003 ,2063,56,4004.0,69.0,0,12
ade609,1615234201,KJFK,1615242723,KFLL,JBU1171 ,2881,133,888.0,124.0,0,4
ab3d17,1615234128,KJFK,1615236585,KDCA,RPA5660 ,2359,156,2378.0,65.0,0,5
a29611,1615233930,KJFK,1615242417,6FD7,JBU2163 ,3197,201,10473.0,736.0,0,2
ac48c8,1615233870,KJFK,1615237104,KROC,EDV4961 ,2579,239,412.0,94.0,0,12
acc3f7,1615233817,KJFK,1615237649,KRDU,EDV4867 ,2642,95,3424.0,56.0,0,6
ac37b4,1615233760,KJFK,1615237054,NK19,EDV4709 ,2667,209,7101.0,401.0,0,18
aa7082,1615232760,KJFK,1615241506,KMIA,AAL313  ,2686,26,4008.0,2.0,0,7
7380c0,1615232366,KJFK,1615242269,K9X1,ELY022  ,3259,72,7178.0,1867.0,0,5
ad2f71,1615231546,KJFK,1615233479,,JBU1537 ,3755,209,,,1,0
a19df2,1615231314,KJFK,1615235302,,JBU1041 ,2573,148,,,0,0
abea64,1615231013,KJFK,1615235081,,RPA5592 ,2641,194,,,0,0
a854d0,1615229780,KJFK,1615243522,KDEN,JBU2597 ,2965,133,3927.0,24.0,0,21
a3d122,1615229701,KJFK,1615238397,KMIA,DAL1269 ,2951,95,2238.0,48.0,0,5
ac4963,1615229532,KJFK,1615241607,TJSJ,DAL1853 ,2984,3,2414.0,27.0,0,1
448465,1615228973,KJFK,1615251112,EBLG,FRH1542 ,3518,18,2619.0,2.0,1,3
ac8289,1615228819,KJFK,1615236587,KMCO,JBU1001 ,2523,95,7035.0,145.0,0,8
acb953,1615228746,KJFK,1615246363,KPHX,AAL658  ,2851,3,2897.0,42.0,0,9
a130cb,1615227186,KJFK,1615232242,KDTW,EDV4758 ,2639,102,13054.0,550.0,0,5
71c359,1615227087,KJFK,1615276055,RKSI,AAR221  ,3033,72,6812.0,183.0,0,1
ac058a,1615226667,KJFK,1615227989,,DAL1908 ,4099,217,,,1,0
a0f44c,1615226568,KJFK,1615245298,SKBO,DAL253  ,3164,262,4244.0,57.0,0,2
4bb14c,1615226193,KJFK,1615230107,CYYZ,THY6363 ,2983,3,1901.0,127.0,0,4
ad0074,1615225420,KJFK,1615245557,KLAX,JBU723  ,2940,64,3591.0,7.0,0,7
a44747,1615225284,KJFK,1615226118,KHPN,N375KH  ,2669,163,6052.0,155.0,0,0
ad5329,1615224796,KJFK,1615227500,,JBU1409 ,3711,163,,,1,0
867fce,1615224613,KJFK,1615274082,RJTT,JAL5    ,4266,110,4515.0,73.0,1,1
a1b2a8,1615224154,KJFK,1615233038,KFLL,JBU2201 ,3001,72,477.0,117.0,0,4
a0f46f,1615223863,KJFK,1615244210,KLAX,DAL326  ,2535,102,2201.0,15.0,0,7
71c042,1615223772,KJFK,1615272294,RKSI,KAL082  ,4190,79,5323.0,107.0,1,1
a04641,1615223674,KJFK,1615243941,KHHR,AAL3    ,3237,95,3325.0,48.0,0,7
ab14d9,1615223613,KJFK,1615225245,,DAL1855 ,4060,178,,,1,0
a285da,1615223251,KJFK,1615227213,MA44,KAP396  ,1807,19,2532.0,185.0,0,6
ac3beb,1615222990,KJFK,1615229349,KATL,DAL1447 ,3905,148,1543.0,129.0,1,22
a976c7,1615222907,KJFK,1615231913,KMIA,JBU2593 ,2715,133,2926.0,63.0,0,6
abd063,1615222814,KJFK,1615226753,KRDU,RPA5817 ,2608,110,2994.0,102.0,0,6
a8b805,1615222488,KJFK,1615227159,KCLT,AAL1160 ,2917,117,3823.0,22.0,0,8
a44cda,1615222244,KJFK,1615231307,,DAL644  ,3160,87,,,0,0
ac7e60,1615222166,KJFK,1615224085,,DAL1905 ,4031,163,,,1,0
a198ed,1615221530,KJFK,1615231317,,JBU479  ,3599,156,,,1,0
a3ff26,1615221412,KJFK,1615229214,KMCO,DAL1426 ,2780,72,7023.0,138.0,0,8
ad935b,1615221271,KJFK,1615228883,KMCO,JBU789  ,2936,87,5617.0,69.0,0,7
a6f2b7,1615221194,KJFK,1615222728,,JBU627  ,3362,117,,,0,0
a15c80,1615221109,KJFK,1615225709,KCLT,AAL2284 ,3216,178,5315.0,46.0,0,7
a4278e,1615220588,KJFK,1615229669,KFLL,DAL1695 ,3342,133,506.0,132.0,0,4
71c226,1615220386,KJFK,1615246709,6AK5,KAL250  ,3547,56,2229.0,196.0,1,14
a997cc,1615220293,KJFK,1615240249,KSEA,DAL1402 ,2934,148,988.0,17.0,0,11
a1a458,1615220221,KJFK,1615228526,FD38,JBU2353 ,3532,163,14683.0,756.0,0,7
c008c6,1615219940,KJFK,1615223526,CYMX,CJT1592 ,2379,255,3799.0,143.0,0,3
0c210c,1615219860,KJFK,1615236496,MPMG,CMP875  ,2945,34,12361.0,623.0,0,3
a7167f,1615219611,KJFK,1615221465,,JBU1869 ,2643,26,,,0,0
8691aa,1615219426,KJFK,1615268675,,ANA9    ,3823,117,,,1,0
89617d,1615219085,KJFK,1615260284,OMDB,UAE204  ,4524,148,925.0,34.0,1,2
a45f94,1615218919,KJFK,1615222944,73OI,LXJ381  ,2352,194,6560.0,1321.0,0,20
ac2d09,1615218829,KJFK,1615221411,,DAL1933 ,3008,19,,,0,0
780c5c,1615217808,KJFK,1615243273,PANC,CAO1020 ,3940,133,4170.0,22.0,1,14
ac7a33,1615217692,KJFK,1615231898,,AAL806  ,2675,34,,,0,0
a7e24a,1615217623,KJFK,1615221624,,EDV5178 ,2517,34,,,0,0
acb963,1615217506,KJFK,1615220729,KJFK,N919PD  ,9450,49,10076.0,118.0,0,2
a3cd6b,1615217385,KJFK,1615225637,KMCF,DAL1337 ,2596,41,5959.0,254.0,0,6
acdffc,1615217313,KJFK,1615233865,KOGD,DAL886  ,3218,18,3225.0,1760.0,0,5
ab6efc,1615217225,KJFK,1615227328,,DAL621  ,2890,42,,,0,0
a186ad,1615217136,KJFK,1615225640,,JBU1381 ,3224,49,,,0,0
abf78f,1615216955,KJFK,1615225275,,AAL816  ,4377,239,,,1,0
aae5ab,1615216758,KJFK,1615219495,KSYR,EDV5161 ,2447,133,3603.0,16.0,0,12
a168f5,1615216704,KJFK,1615224054,KJFK,JBU6800 ,2072,163,3711.0,56.0,0,2
ac37b4,1615216477,KJFK,1615219646,KBQR,EDV4952 ,3928,483,5973.0,586.0,1,13
a74764,1615216304,KJFK,1615228423,KAUS,SX3023  ,3519,87,1607.0,127.0,1,6
adc5ff,1615216238,KJFK,1615218286,,JBU57   ,3526,255,,,0,0
ad3cdf,1615216153,KJFK,1615218021,,JBU137  ,3058,11,,,0,0
abf32b,1615215919,KJFK,1615219066,KROC,EDV5171 ,2644,178,817.0,139.0,0,12
a3f82a,1615215618,KJFK,1615224744,,JBU2155 ,2549,34,,,0,0
accee2,1615215345,KJFK,1615236013,KSEA,ASA160  ,2971,18,590.0,17.0,0,12
a6587b,1615215272,KJFK,1615233740,KLAS,JBU211  ,2935,56,1704.0,47.0,0,4
ad6f93,1615215180,KJFK,1615231573,KOGD,JBU871  ,2620,64,5083.0,1997.0,0,5
a683a8,1615215018,KJFK,1615221082,KATL,JBU1919 ,2962,117,1231.0,160.0,0,22
a1ba59,1615214832,KJFK,1615219094,,RPA5609 ,2207,41,,,0,0
a095aa,1615214642,KJFK,1615219523,KDTW,EDV4702 ,2809,87,11606.0,489.0,0,7
aaa6dd,1615214512,KJFK,1615222863,KMIA,AAL1101 ,3136,79,2243.0,71.0,0,5
a3dc5a,1615214244,KJFK,1615216789,KBOS,EDV5458 ,3138,217,2383.0,67.0,0,3
a7faad,1615214087,KJFK,1615223515,,JBU851  ,3076,87,,,0,0
abff50,1615213997,KJFK,1615221112,KORD,RPA5725 ,2790,49,1646.0,98.0,0,5
a9bf4b,1615213905,KJFK,1615222455,,DAL625  ,2650,11,,,0,0
a721a4,1615213476,KJFK,1615222559,,JBU751  ,2909,49,,,0,0
acc3f7,1615213341,KJFK,1615217276,KRDU,EDV4770 ,2392,56,2695.0,124.0,0,6
abaf1e,1615213230,KJFK,1615223031,,DAL1955 ,2584,80,,,0,0
ad56e0,1615213141,KJFK,1615224927,TJSJ,JBU403  ,3045,34,2594.0,35.0,0,1
a526ed,1615213003,KJFK,1615233818,KSMF,ATN3430 ,2505,57,2811.0,29.0,0,18
aa9f6f,1615212884,KJFK,1615233050,KLAX,AAL1    ,2658,64,1921.0,15.0,0,8
a15ebc,1615212784,KJFK,1615232249,KLAX,DAL315  ,2564,18,1805.0,22.0,0,8
a98539,1615212703,KJFK,1615229868,KPHX,DAL733  ,2934,117,1121.0,33.0,0,10
ab0e4c,1615212626,KJFK,1615223936,,AAL978  ,3894,133,,,1,0
a7f6f6,1615212301,KJFK,1615219799,,JBU1853 ,2522,41,,,0,0
a29611,1615212220,KJFK,1615216213,,JBU1273 ,2514,49,,,0,0
a73a47,1615212047,KJFK,1615220306,KMCF,JBU1225 ,2876,56,2679.0,597.0,0,7
a7bfa0,1615211942,KJFK,1615226548,,JBU881  ,3289,110,,,0,0
acd88e,1615211325,KJFK,1615213158,,DAL613  ,2943,11,,,0,0
a72f22,1615211205,KJFK,1615219012,KMCO,JBU83   ,1955,18,6414.0,107.0,0,7
a98219,1615211124,KJFK,1615229933,KLAS,DAL325  ,2534,26,2007.0,17.0,0,3
a3c9a1,1615211045,KJFK,1615216752,TXKF,DAL617  ,2107,49,704.0,79.0,0,0
adc532,1615210961,KJFK,1615224202,,AAL496  ,2680,34,,,0,0
a20d01,1615210860,KJFK,1615219345,6FD7,JBU0163 ,2552,3,11046.0,667.0,0,2
aa9093,1615210766,KJFK,1615220245,,AAL1327 ,3198,34,,,0,0
a3f0bc,1615210630,KJFK,1615222439,KAUS,JBU795  ,1810,34,1575.0,134.0,0,6
a84d62,1615210561,KJFK,1615219858,,JBU1533 ,2260,125,,,1,0
a194aa,1615210476,KJFK,1615220121,,JBU379  ,1780,3,,,0,0
407371,1615210385,KJFK,1615232020,EGLL,VIR26Q  ,3346,42,1676.0,78.0,0,6
abda54,1615210310,KJFK,1615213011,,DAL1917 ,3953,133,,,1,0
ac159a,1615210202,KJFK,1615218688,,RPA5784 ,2420,95,,,0,0
ac5569,1615210075,KJFK,1615250458,KJFK,AAL2202 ,3458,72,2715.0,42.0,1,2
ab72b3,1615209992,KJFK,1615215924,KATL,DAL417  ,2833,26,2687.0,145.0,0,20
a45091,1615209931,KJFK,1615212626,,DAL1994 ,3325,34,,,0,0
a79821,1615209830,KJFK,1615211392,,JBU409  ,2359,26,,,1,0
ad444d,1615209761,KJFK,1615218225,KFLL,JBU201  ,2150,79,510.0,132.0,0,4
a5fc42,1615209581,KJFK,1615234487,6AK5,GTI9178 ,2356,26,3585.0,128.0,1,14
a821e4,1615209471,KJFK,1615215773,,FDX442  ,2079,369,,,0,0
aaed5a,1615209441,KJFK,1615221779,TJSJ,DAL639  ,3440,11,2621.0,35.0,0,1
a95dba,1615209367,KJFK,1615228697,KSAN,DAL428  ,2532,26,1888.0,5.0,0,9
a3e94e,1615209273,KJFK,1615220260,KDFW,JBU709  ,2335,64,2806.0,116.0,1,22
a94c7b,1615209202,KJFK,1615220765,,DAL635  ,2433,3,,,0,0
a9acb8,1615209120,KJFK,1615230369,KSFO,DAL301  ,2422,34,405.0,80.0,0,5
a83e86,1615209064,KJFK,1615217742,KMIA,JBU2293 ,2948,87,1998.0,78.0,0,5
ad7e6f,1615208970,KJFK,1615230699,KSFO,JBU15   ,2069,34,433.0,87.0,0,5
ac85ce,1615208914,KJFK,1615211607,,DAL1845 ,3832,87,,,1,0
a7e5c1,1615208846,KJFK,1615246556,KJFK,JBU1691 ,2865,79,4985.0,95.0,0,2
ad2095,1615208748,KJFK,1615228895,KSAN,JBU189  ,2041,41,1907.0,12.0,0,9
a14c9b,1615208698,KJFK,1615212519,KRDU,JBU285  ,2620,64,3431.0,86.0,0,6
ac4dfb,1615208632,KJFK,1615218137,,AAL1349 ,3184,171,,,0,0
4d0105,1615208495,KJFK,1615230507,ELLX,CLX57L  ,2960,64,116.0,56.0,0,2
a19df2,1615208405,KJFK,1615212537,,JBU677  ,3297,194,,,0,0
a97dcb,1615208206,KJFK,1615221779,KDEN,DAL2122 ,2561,26,5440.0,249.0,0,19
a38d8f,1615208092,KJFK,1615216767,KMIA,AAL1610 ,2622,41,3339.0,17.0,0,5
a04e00,1615207644,KJFK,1615219948,KAUS,DAL373  ,2313,26,2309.0,96.0,0,6
ad8836,1615207564,KJFK,1615211355,,JBU1057 ,2503,34,,,0,0
42449c,1615207440,KJFK,1615241169,LLBG,ELY842  ,4016,34,2642.0,12.0,1,4
abea64,1615207331,KJFK,1615211609,,RPA5724 ,2654,41,,,0,0
a01c37,1615207170,KJFK,1615229513,KSFO,AAL76   ,3054,64,791.0,87.0,0,5
ad8bed,1615206986,KJFK,1615208896,,JBU869  ,2970,26,,,0,0
a12fda,1615206870,KJFK,1615226328,KLAX,DAL302  ,2952,140,1309.0,60.0,0,8
a78cfc,1615206682,KJFK,1615215597,KRSW,JBU729  ,2668,102,2987.0,62.0,0,5
a44291,1615206592,KJFK,1615214236,KMCO,DAL1065 ,2510,64,6289.0,107.0,0,8
a37023,1615206122,KJFK,1615214797,KMIA,DAL958  ,2650,11,2007.0,71.0,0,5
a3a235,1615206023,KJFK,1615215389,KMSP,DAL1074 ,2090,34,3266.0,12.0,0,10
a26a4f,1615205940,KJFK,1615211257,OA16,ATN3213 ,2666,3,11986.0,505.0,0,10
a3be8f,1615205760,KJFK,1615214496,KFLL,DAL703  ,2645,49,587.0,132.0,0,4
a9b06f,1615205644,KJFK,1615225883,KSEA,DAL308  ,2472,26,1331.0,10.0,0,11
a3c9b4,1615205533,KJFK,1615213605,KMCF,DAL2063 ,2799,102,2440.0,529.0,0,6
0c6015,1615205393,KJFK,1615221056,,BWA527  ,3516,156,,,1,0
a44f0d,1615205196,KJFK,1615214309,KRSW,DAL1396 ,2569,56,2883.0,70.0,0,5
adbe91,1615205051,KJFK,1615225158,KLAX,JBU323  ,1853,11,2686.0,60.0,0,7
acc6d1,1615204960,KJFK,1615221809,,AAL2896 ,2325,41,,,0,0
abde0b,1615204809,KJFK,1615221192,KOGD,DAL706  ,2332,64,3939.0,2019.0,0,5
a3dbd0,1615204333,KJFK,1615206657,KBOS,JBU518  ,1437,34,2136.0,74.0,0,3
a1a3cc,1615204088,KJFK,1615216283,,JBU1040 ,2047,95,,,0,0
a722b1,1615202679,KJFK,1615207555,KCLT,AAL2643 ,1477,11,5493.0,46.0,0,7
ad4804,1615202296,KJFK,1615211142,,JBU1759 ,1293,34,,,0,0
a1a435,1615202194,KJFK,1615204782,,JBU935  ,2342,102,,,0,0
a8ded6,1615201889,KJFK,1615207799,KATL,DAL424  ,2053,148,2767.0,114.0,0,20
aded77,1615201683,KJFK,1615213706,TJSJ,JBU1003 ,2689,117,2429.0,4.0,0,1
a1a0a1,1615201011,KJFK,1615209294,KFLL,JBU1    ,2296,95,485.0,124.0,0,4
ad4bcb,1615200362,KJFK,1615202309,,JBU2237 ,1502,3,,,0,0
a3b00e,1615199535,KJFK,1615202991,KPWM,N337CM  ,1635,11,6584.0,441.0,0,12
a19cc7,1615198385,KJFK,1615200325,,JBU209  ,2255,41,,,0,0
ade9c0,1615197802,KJFK,1615199775,,JBU2137 ,2151,18,,,0,0
71bc13,1615193464,KJFK,1615215615,EBBR,AAR587  ,2037,41,659.0,94.0,0,3
a6280c,1615191244,KJFK,1615200143,,TAI567  ,3324,110,,,0,0
a4b508,1615188225,KJFK,1615212348,EHAM,CKS203  ,2998,57,1789.0,72.0,0,0
a6a11e,1615187562,KJFK,1615200645,,VOI895  ,2618,125,,,0,0
4b846d,1615187340,KJFK,1615193050,KATL,THY6567 ,2554,11,1278.0,122.0,0,22
4cc3ee,1615185140,KJFK,1615207422,EBLG,ABD301  ,2448,56,1728.0,33.0,0,2
06a126,1615184272,KJFK,1615225168,OTHH,QTR59U  ,2442,72,2327.0,18.0,0,1
0c20bb,1615184014,KJFK,1615202455,MPTO,CMP807  ,2696,140,12605.0,499.0,0,3
a4eb80,1615183895,KJFK,1615208654,PANC,GTI8795 ,3178,3,3443.0,31.0,0,13
8990da,1615182007,KJFK,1615238422,RCTP,EVA031  ,3260,34,11774.0,478.0,0,2
c010e6,1615181011,KJFK,1615184475,CYHM,CJT1246 ,2020,87,580.0,138.0,0,6
a11d47,1615179477,KJFK,1615208247,,DAL156  ,2657,148,,,0,0
4ba953,1615179218,KJFK,1615208726,,THY12   ,3085,56,,,0,0
461f57,1615179100,KJFK,1615205161,EFHK,FIN16   ,2750,79,5023.0,90.0,0,2
a4b0bb,1615178759,KJFK,1615213640,LLBG,DAL3459 ,2227,79,1450.0,18.0,0,4
e80210,1615178599,KJFK,1615204825,SPJC,LPE2373 ,2262,102,10124.0,422.0,0,5
aae810,1615178079,KJFK,1615198919,KLAX,SCX3053 ,2581,49,1662.0,60.0,0,8
7380c1,1615177685,KJFK,1615211916,LLBG,ELY008  ,3374,11,1858.0,12.0,0,4
8964a4,1615176395,KJFK,1615218044,OMDB,UAE202  ,3695,41,2083.0,11.0,1,2
a1a458,1615175884,KJFK,1615177974,,JBU609  ,1932,95,,,0,0
76cce5,1615174837,KJFK,1615237850,WSSS,SIA23   ,3000,148,4294.0,199.0,0,6
a9a399,1615173934,KJFK,1615195289,EGLL,AAL9821 ,2586,148,1542.0,101.0,0,6
ad6f93,1615173636,KJFK,1615176261,,JBU437  ,2012,102,,,0,0
4077d3,1615172975,KJFK,1615193985,EGLL,VIR688  ,2141,224,2399.0,63.0,0,5
ab649a,1615171700,KJFK,1615204394,SBGR,DAL471  ,3513,117,3265.0,81.0,1,2
394a0c,1615171424,KJFK,1615193438,LFPG,AFR5395 ,2947,133,3194.0,104.0,0,8
