icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
ae080e,1674938046,KJFK,1674965842,PAED,RCH3290 ,1473,41,1841.0,201.0,0,23
a35af8,1674937646,KJFK,1674953339,,AAL2557 ,2474,186,,,0,0
a35701,1674937490,KJFK,1674939897,KBWI,EDV4635 ,2086,42,1690.0,52.0,0,5
a23bfb,1674937398,KJFK,1674941571,KPIT,RPA5613 ,647,18,5516.0,220.0,0,13
a1a3cc,1674937365,KJFK,1674953666,,JBU1769 ,2360,209,,,0,0
a1ba59,1674937130,KJFK,1674942224,KCMH,RPA5679 ,1556,87,1156.0,65.0,0,13
a92ea0,1674937080,KJFK,1674944838,KJAX,EDV4653 ,1602,110,10813.0,440.0,0,5
a03bcd,1674937033,KJFK,1674944009,KCVG,RPA4599 ,1907,42,2168.0,29.0,0,12
a35ab8,1674937000,KJFK,1674943251,KSAV,EDV5124 ,1666,95,19357.0,769.0,0,3
a7c849,1674936941,KJFK,1674942067,KCLE,EDV4758 ,1295,102,4762.0,178.0,0,14
a560f3,1674936936,KJFK,1674953810,MMMX,AMX409  ,3629,87,16663.0,848.0,1,1
acb963,1674936919,KJFK,1674938562,KJFK,N919PD  ,10816,3,9962.0,72.0,0,2
a874e1,1674936810,KJFK,1674945969,KTPA,JBU125  ,1293,80,2021.0,61.0,0,7
a8c796,1674936730,KJFK,1674941301,KRDU,JBU2285 ,548,18,2433.0,79.0,0,6
a1be10,1674936720,KJFK,1674943431,KIND,RPA5764 ,2333,3,5266.0,183.0,0,27
a7bbe9,1674936633,KJFK,1674945508,FD38,JBU53   ,667,18,5449.0,809.0,0,7
ab967b,1674936627,KJFK,1674955612,KPHX,DAL985  ,2474,42,1040.0,25.0,0,10
a967eb,1674936583,KJFK,1674946529,,JBU2637 ,1873,125,,,0,0
a7e24a,1674936505,KJFK,1674940181,KRIC,EDV5291 ,745,26,2724.0,5.0,0,11
a3183d,1674936437,KJFK,1674939688,KROC,EDV4859 ,815,3,487.0,94.0,0,12
a3355e,1674936432,KJFK,1674947243,06MO,JBU2221 ,2167,11,6756.0,509.0,0,22
a08e3c,1674936123,KJFK,1674941511,KCLT,EDV4931 ,1987,18,4454.0,61.0,0,6
a4ddca,1674936020,KJFK,1674941265,KCMH,RPA4767 ,1999,3,1502.0,42.0,0,13
a22702,1674935980,KJFK,1674939966,KBUF,JBU2902 ,1538,102,504.0,92.0,0,15
a14c9b,1674935611,KJFK,1674944896,KFLL,JBU2901 ,1837,148,4014.0,65.0,0,4
ade252,1674935474,KJFK,1674944242,KMCO,JBU383  ,1525,42,5931.0,115.0,0,8
a4e181,1674935422,KJFK,1674938577,KORF,RPA4389 ,604,102,6427.0,144.0,0,5
a04aa9,1674935361,KJFK,1674939446,KPIT,RPA4640 ,667,11,5533.0,98.0,0,12
a99293,1674935358,KJFK,1674941779,KCVG,CKS651  ,2174,34,2121.0,21.0,0,12
0c20bb,1674935323,KJFK,1674952223,MPTO,CMP812  ,2256,224,10315.0,385.0,0,3
acbcfd,1674935250,KJFK,1674936135,KTEB,N92N    ,4451,87,192.0,33.0,1,4
a8a3ce,1674935237,KJFK,1674943644,KMCO,JBU1483 ,1090,34,4770.0,62.0,0,8
a385ee,1674934984,KJFK,1674937224,VT03,EDV5413 ,738,11,7785.0,1950.0,0,13
ace81d,1674934927,KJFK,1674945703,,AAL626  ,962,26,,,0,0
a495b4,1674934897,KJFK,1674950416,KDEN,DAL341  ,3243,56,5895.0,112.0,0,20
855188,1674934655,KJFK,1674952375,MMJC,VIV101  ,2263,26,15124.0,961.0,0,1
aa5078,1674934596,KJFK,1674953142,SKBO,AVA211  ,2315,224,4607.0,80.0,0,2
ab0a95,1674934576,KJFK,1674939893,KCLT,AAL2338 ,2465,49,4712.0,84.0,0,6
a2dda1,1674934128,KJFK,1674948693,KAUS,JBU295  ,2735,34,2872.0,25.0,0,5
a15b4c,1674934015,KJFK,1674937149,KORF,EDV5476 ,724,56,3705.0,22.0,0,6
a8f235,1674933586,KJFK,1674937964,KRDU,EDV5197 ,1137,64,3066.0,41.0,0,6
710119,1674933471,KJFK,1674992561,OMDB,SVA020  ,2490,178,602.0,34.0,0,2
a44031,1674933223,KJFK,1674947598,KAUS,DAL1428 ,1847,87,1911.0,10.0,0,6
a3dbd0,1674933182,KJFK,1674935392,VT14,JBU134  ,1245,140,8706.0,2232.0,0,18
8964c2,1674932948,KJFK,1674973853,OMAA,ETD102  ,3343,186,13347.0,590.0,0,2
abba43,1674932846,KJFK,1674943042,,DAL1855 ,2391,186,,,0,0
a825e3,1674932708,KJFK,1674943738,TJSJ,JBU803  ,1280,49,4361.0,142.0,0,1
a8b8ba,1674932629,KJFK,1674942104,08FA,JBU129  ,920,41,9377.0,2039.0,0,14
ade609,1674932564,KJFK,1674943451,MDBL,JBU309  ,1410,64,3858.0,1325.0,0,3
a7946a,1674932124,KJFK,1674943557,,JBU1881 ,2241,178,,,0,0
a78cfc,1674932049,KJFK,1674941299,KMIA,JBU2993 ,1585,110,3517.0,43.0,0,5
4ba9e4,1674931949,KJFK,1674963718,LTFM,THY4    ,2566,201,5188.0,243.0,0,2
a33a1d,1674931839,KJFK,1674936049,,JBU1721 ,1541,163,,,0,0
a1ff90,1674931771,KJFK,1674934617,KPWM,RPA5863 ,683,18,12989.0,929.0,0,8
aaf87f,1674931741,KJFK,1674942643,MDBL,DAL1908 ,2608,186,7800.0,1721.0,0,4
a033ff,1674931530,KJFK,1674933988,KBOS,DAL1013 ,772,102,4767.0,153.0,0,3
a3661f,1674931489,KJFK,1674950864,KPHX,AAL2829 ,2115,186,1070.0,18.0,0,10
a38d8f,1674931440,KJFK,1674940635,KMIA,AAL2148 ,2196,209,4621.0,96.0,0,5
a2348d,1674931076,KJFK,1674934318,KDCA,RPA5694 ,736,125,2265.0,19.0,0,4
a2b622,1674930999,KJFK,1674933713,KSYR,JBU116  ,1524,148,3808.0,77.0,0,12
a30d18,1674930682,KJFK,1674934555,KBUF,EDV5057 ,857,49,519.0,69.0,0,15
a13e8c,1674930504,KJFK,1674932524,PA33,N18CG   ,561,72,11518.0,1653.0,0,6
a33aa7,1674930371,KJFK,1674933861,CYUL,EDV5420 ,844,18,985.0,43.0,0,2
a2b26b,1674930321,KJFK,1674938932,KORD,JBU105  ,1105,79,3997.0,54.0,0,5
adb723,1674930275,KJFK,1674953270,KSFO,JBU1515 ,2244,194,210.0,11.0,0,5
aac3f4,1674930152,KJFK,1674943367,MMUN,JBU1051 ,1441,95,3959.0,92.0,0,1
ac8b43,1674930094,KJFK,1674935546,KDTW,EDV4966 ,1295,95,8323.0,329.0,0,8
ae13d1,1674930024,KJFK,1674932717,KADW,PAT78   ,624,72,3178.0,6.0,0,8
a2147c,1674929931,KJFK,1674932843,KIAD,RPA5840 ,669,64,1667.0,110.0,0,6
a9c151,1674929823,KJFK,1674938921,KMIA,AAL533  ,2290,270,4898.0,111.0,0,5
a11d47,1674929759,KJFK,1674947502,SKMA,DAL253  ,2390,331,8321.0,297.0,0,2
a1741a,1674929693,KJFK,1674932121,KBOS,JBU818  ,1400,148,4572.0,146.0,0,3
867fac,1674929565,KJFK,1674981101,RJTT,JAL5    ,2616,171,4601.0,141.0,0,1
869232,1674929480,KJFK,1674981146,RJTT,ANA109  ,2413,156,4639.0,172.0,0,1
a2000d,1674929388,KJFK,1674934752,KCLT,EDV4763 ,791,49,6300.0,137.0,0,6
a55bb5,1674929340,KJFK,1674931648,KBOS,RPA4368 ,830,41,4817.0,153.0,0,3
add65b,1674929250,KJFK,1674935035,KSLK,KAP7    ,615,34,1509.0,285.0,0,1
8003e3,1674929014,KJFK,1674975431,VIDP,AIC102  ,2329,110,929.0,53.0,0,1
a046f2,1674928758,KJFK,1674931882,KORF,RPA4498 ,654,64,3727.0,14.0,0,6
a7d32e,1674928271,KJFK,1674935425,KATL,JBU2719 ,685,11,2584.0,84.0,0,20
a19dff,1674928090,KJFK,1674936953,KORD,RPA5719 ,701,34,3870.0,46.0,0,5
a54520,1674927816,KJFK,1674936341,KSUA,LXJ439  ,526,102,660.0,96.0,0,6
a79e31,1674927768,KJFK,1674938271,,JBU869  ,1570,72,,,0,0
71be14,1674927423,KJFK,1674982149,RKSI,KAL082  ,2303,41,5556.0,153.0,0,1
a46e40,1674927235,KJFK,1674935739,KMCO,DAL1406 ,1409,102,5214.0,77.0,0,8
a33666,1674927160,KJFK,1674935606,KMCO,JBU83   ,978,87,5378.0,85.0,0,8
a5307f,1674926662,KJFK,1674932051,KCMH,RPA4305 ,589,26,1069.0,80.0,0,13
abe1c2,1674926588,KJFK,1674933520,KATL,DAL716  ,1783,87,2505.0,91.0,0,20
a7de93,1674926512,KJFK,1674930856,KRDU,EDV4832 ,738,26,2316.0,86.0,0,6
aad21c,1674926392,KJFK,1674932519,KCVG,ABX1152 ,604,3,2119.0,44.0,0,12
a1a3a9,1674926340,KJFK,1674935471,KFLL,JBU1601 ,1217,110,4019.0,73.0,0,4
a491fb,1674926221,KJFK,1674947863,KLAX,DAL536  ,1121,64,3276.0,137.0,0,7
780bb6,1674926115,KJFK,1674951530,PANC,CAO1078 ,1995,186,657.0,221.0,0,14
a883bd,1674926042,KJFK,1674941785,KDEN,JBU1497 ,1543,117,6274.0,158.0,0,20
a48315,1674925933,KJFK,1674934483,FD38,DAL1261 ,1290,18,15840.0,801.0,0,8
ad0074,1674925873,KJFK,1674947507,KHHR,JBU2223 ,1572,72,3027.0,139.0,0,7
a07228,1674925788,KJFK,1674927622,KORH,RPA4334 ,527,64,685.0,56.0,0,10
a7dadc,1674925640,KJFK,1674927739,KBGM,EDV4760 ,549,41,18592.0,1314.0,0,4
71c381,1674925485,KJFK,1674980683,RKSI,AAR221  ,1975,140,6797.0,267.0,0,1
ab1ffe,1674925172,KJFK,1674936419,TJSJ,DAL1961 ,1692,56,4414.0,134.0,0,1
a4b1fe,1674925009,KJFK,1674928049,KMVY,KAP1027 ,612,56,1641.0,10.0,0,5
a0428a,1674924906,KJFK,1674945571,KHHR,AAL331  ,1105,3,3560.0,86.0,0,7
a44d62,1674924840,KJFK,1674935159,MBPV,DAL1891 ,1435,72,575.0,73.0,0,1
a13af4,1674924722,KJFK,1674945174,KLAS,DAL496  ,1163,3,1379.0,32.0,0,4
a3f401,1674924645,KJFK,1674933760,KFLL,DAL1417 ,842,3,4455.0,96.0,0,4
ab7376,1674924408,KJFK,1674948320,,DAL312  ,2300,201,,,0,0
aaf53a,1674924324,KJFK,1674938413,TNCA,JBU757  ,1158,56,3840.0,134.0,0,0
a58c2e,1674924263,KJFK,1674945393,KVUO,ASA19   ,2273,110,2870.0,30.0,0,24
a5106e,1674924161,KJFK,1674929175,KCLE,RPA4626 ,531,26,5388.0,193.0,0,15
a0275c,1674924112,KJFK,1674945129,KLAX,AAL3    ,1313,79,2542.0,91.0,0,7
a7e5c1,1674923982,KJFK,1674942954,KSLC,JBU871  ,1291,79,3145.0,98.0,0,3
a13b66,1674923906,KJFK,1674927919,KBUF,JBU2602 ,1225,110,459.0,84.0,0,15
a4278e,1674923831,KJFK,1674932976,KTPA,DAL1241 ,951,18,1589.0,91.0,0,7
addadb,1674923543,KJFK,1674937407,TNCA,JBU1457 ,797,18,4500.0,164.0,0,0
ac066b,1674923468,KJFK,1674937035,MMUN,AAL816  ,1533,79,4613.0,122.0,0,1
ac0cf8,1674923400,KJFK,1674942355,KSLC,DAL402  ,1937,102,6094.0,243.0,0,3
acb963,1674923344,KJFK,1674927348,KJFK,N919PD  ,10663,18,10001.0,72.0,0,2
a3bda6,1674923262,KJFK,1674932696,KMIA,DAL1368 ,2154,201,4099.0,66.0,0,5
a1aaae,1674923183,KJFK,1674927479,,JBU1759 ,2393,224,,,0,0
aafca8,1674923041,KJFK,1674934168,MDBL,JBU1009 ,626,80,3332.0,1439.0,0,3
a1a0a1,1674922988,KJFK,1674931844,FD38,JBU1853 ,2165,232,6746.0,504.0,0,7
a7a1e8,1674922903,KJFK,1674933311,,JBU337  ,1831,110,,,0,0
a05f37,1674922740,KJFK,1674931137,KMCO,DAL1524 ,1283,49,5011.0,62.0,0,8
8964b2,1674922542,KJFK,1674963036,,UAE76F  ,2451,102,,,0,0
adc238,1674922439,KJFK,1674962657,KJFK,JBU1692 ,2304,239,2510.0,80.0,0,2
a19a48,1674922329,KJFK,1674924650,KBOS,RPA5606 ,855,41,5473.0,192.0,0,3
a4d04c,1674922249,KJFK,1674929398,KIND,RPA4638 ,653,26,3680.0,84.0,0,29
aa57df,1674922151,KJFK,1674931304,KMIA,AAL315  ,1505,95,4551.0,89.0,0,5
a78945,1674921604,KJFK,1674936023,,JBU947  ,1833,133,,,0,0
a36553,1674921481,KJFK,1674925779,KRDU,JBU285  ,785,34,2278.0,102.0,0,6
ade9c0,1674921066,KJFK,1674930134,KFLL,JBU2201 ,1271,79,2862.0,4.0,0,4
ad5329,1674921004,KJFK,1674932532,TJSJ,JBU2903 ,2039,156,4351.0,142.0,0,1
a7c849,1674920886,KJFK,1674923214,KBWI,EDV5323 ,687,11,1423.0,74.0,0,5
a336f0,1674920770,KJFK,1674927058,KSAV,EDV5139 ,903,34,12082.0,975.0,0,6
a73690,1674920622,KJFK,1674931274,,JBU1869 ,1422,64,,,0,0
a34e01,1674920542,KJFK,1674922743,KBOS,JBU8358 ,778,323,7422.0,291.0,0,3
a1bc29,1674920134,KJFK,1674934649,,JBU1817 ,1900,125,,,0,0
a8299a,1674920070,KJFK,1674934304,KSAT,JBU725  ,2038,171,2730.0,42.0,0,11
a8b805,1674919849,KJFK,1674925152,KCLT,AAL311  ,852,41,4246.0,46.0,0,6
4cc575,1674919741,KJFK,1674937918,BIKF,ICE762  ,726,49,10324.0,717.0,0,0
ad646e,1674919650,KJFK,1674926426,9GA6,JBU8621 ,699,57,9806.0,1272.0,0,2
add734,1674919604,KJFK,1674934433,TBPB,JBU2661 ,1472,56,352.0,13.0,0,0
a4c527,1674919516,KJFK,1674923935,KRDU,RPA4307 ,610,34,2744.0,86.0,0,6
06a074,1674919418,KJFK,1674962337,OTHH,QTR33Y  ,2386,239,1014.0,64.0,0,1
a85ff5,1674919335,KJFK,1674928559,,JBU1529 ,1274,56,,,0,0
a35ab8,1674919262,KJFK,1674923446,KPIT,EDV5174 ,624,72,4281.0,159.0,0,13
a1ba59,1674919203,KJFK,1674922409,KDCA,RPA5661 ,639,49,2241.0,42.0,0,4
a1373d,1674919068,KJFK,1674941025,KSFO,DAL719  ,2133,163,200.0,19.0,0,5
a4671f,1674918934,KJFK,1674941095,,HAL51   ,2736,171,,,0,0
a1a832,1674918849,KJFK,1674929123,MBPV,JBU255  ,1403,79,725.0,57.0,0,1
a707a3,1674918731,KJFK,1674927938,KTPA,JBU2725 ,1478,102,1578.0,99.0,0,7
a1a917,1674918614,KJFK,1674927084,KMCO,JBU1083 ,2019,148,4952.0,62.0,0,7
a00ce0,1674918481,KJFK,1674926333,KBNA,RPA4615 ,582,41,2226.0,91.0,0,5
aaa02c,1674918425,KJFK,1674927645,KMIA,JBU2593 ,1655,102,3539.0,35.0,0,5
a20d01,1674918346,KJFK,1674922229,KBUF,JBU1602 ,777,41,163.0,84.0,0,15
a70f11,1674918301,KJFK,1674926518,,JBU1533 ,1462,72,,,0,0
a09961,1674918226,KJFK,1674925565,KIND,EDV4864 ,634,26,6250.0,229.0,0,26
a145b7,1674918157,KJFK,1674922884,KCLE,EDV4946 ,537,11,3322.0,86.0,0,13
a92ea0,1674918102,KJFK,1674920959,KSYR,EDV5350 ,654,11,3230.0,69.0,0,12
a2355d,1674918042,KJFK,1674923578,KCMH,SKW3984 ,580,18,1272.0,73.0,0,13
a65c29,1674917941,KJFK,1674938090,KLAS,JBU2131 ,1434,72,1882.0,55.0,0,4
a2c8b5,1674917738,KJFK,1674920116,KBOS,JBU2718 ,1314,133,6620.0,252.0,0,3
a854d0,1674917672,KJFK,1674940038,KBUR,JBU459  ,1802,140,840.0,16.0,0,4
acb1e5,1674917218,KJFK,1674927939,,AAL446  ,2378,209,,,0,0
a491f1,1674917142,KJFK,1674932758,KDEN,DAL936  ,1192,26,7411.0,211.0,0,20
a8f235,1674916658,KJFK,1674918747,,EDV5432 ,732,64,,,0,0
a385ee,1674916590,KJFK,1674919306,KPWM,EDV5094 ,592,3,18260.0,822.0,0,7
a03235,1674916560,KJFK,1674937850,KSNA,AAL933  ,2176,80,2573.0,81.0,0,2
a83108,1674916427,KJFK,1674926037,KSRQ,JBU163  ,1721,103,1175.0,92.0,0,3
ad734a,1674916373,KJFK,1674929357,MMUN,JBU1851 ,2408,255,4574.0,99.0,0,1
a34fe6,1674916252,KJFK,1674923832,KBNA,SKW3541 ,2498,3,2220.0,106.0,0,5
a8aef3,1674916175,KJFK,1674922589,,JBU5    ,915,19,,,0,0
a98445,1674916054,KJFK,1674929973,TNCA,JBU557  ,1539,79,4308.0,103.0,0,0
a19cc7,1674915996,KJFK,1674930044,,JBU2097 ,2966,56,,,0,0
a7b832,1674915990,KJFK,1674925659,,JBU243  ,1432,64,,,0,0
a1741a,1674915934,KJFK,1674918809,VT48,JBU1634 ,2226,323,8332.0,419.0,0,18
a71ded,1674915871,KJFK,1674924082,,JBU1179 ,2239,194,,,0,0
a869bc,1674915771,KJFK,1674925777,KMSP,JBU117  ,538,18,48.0,111.0,0,9
a0ae33,1674915703,KJFK,1674926500,KMSY,DAL1579 ,2120,42,1213.0,107.0,0,5
a14c29,1674915640,KJFK,1674937258,KLAX,DAL482  ,1189,26,2056.0,60.0,0,8
a36fa4,1674915557,KJFK,1674918896,KRIC,EDV5228 ,535,41,1754.0,73.0,0,11
ac181d,1674915162,KJFK,1674919768,,DAL1907 ,1544,3,,,0,0
a32861,1674915042,KJFK,1674923009,KORD,AAL2819 ,1558,110,3387.0,60.0,0,4
a36279,1674914955,KJFK,1674923564,KORD,SKW3979 ,757,41,3314.0,60.0,0,4
0c2065,1674914899,KJFK,1674932028,MPTO,CMP803  ,1151,26,10006.0,377.0,0,3
a1ff90,1674914734,KJFK,1674917577,KIAD,RPA5604 ,1869,26,1677.0,110.0,0,8
a8deb4,1674914636,KJFK,1674948213,KATL,DAL1873 ,1956,255,3676.0,7.0,0,20
ad60b7,1674914572,KJFK,1674936478,KHHR,JBU819  ,2060,171,3337.0,86.0,0,7
a1b2a8,1674914493,KJFK,1674926607,MDSI,JBU9    ,1367,34,6883.0,530.0,0,3
a2c93f,1674914433,KJFK,1674920243,KDTW,EDV4708 ,1214,87,5711.0,176.0,0,8
ad6bdc,1674914267,KJFK,1674928196,,JBU149  ,2283,217,,,0,0
a20347,1674914105,KJFK,1674916975,KBOS,RPA5766 ,560,34,6263.0,230.0,0,4
a19d0d,1674914060,KJFK,1674925735,TJSJ,JBU503  ,1334,49,4383.0,126.0,0,1
a04aa9,1674913991,KJFK,1674916430,KBOS,RPA4393 ,1263,140,5555.0,192.0,0,3
aa7bea,1674913930,KJFK,1674928634,,DAL1874 ,2467,42,,,0,0
ab14d9,1674913898,KJFK,1674924980,MDBL,DAL1917 ,1390,11,15078.0,1554.0,0,3
a30d18,1674913824,KJFK,1674917624,KBUF,EDV5136 ,876,41,245.0,69.0,0,15
a903b9,1674913744,KJFK,1674922014,TN58,FDX869  ,2293,26,14181.0,2330.0,0,6
a9b9e3,1674913711,KJFK,1674922719,KMIA,AAL1610 ,1578,110,4859.0,96.0,0,5
a19357,1674913594,KJFK,1674917651,KRDU,EDV5195 ,648,11,3042.0,71.0,0,6
a148b9,1674913504,KJFK,1674920510,FL84,EDV4706 ,1456,148,11006.0,792.0,0,4
a721a4,1674913483,KJFK,1674924206,KMSY,JBU75   ,910,72,1237.0,115.0,0,5
ab38a1,1674913443,KJFK,1674926843,MMUN,DAL621  ,1903,87,3891.0,54.0,0,1
a6ec52,1674913364,KJFK,1674931467,MMMX,DAL625  ,1031,72,1303.0,96.0,0,1
ac1e2d,1674913252,KJFK,1674920049,KATL,DAL1427 ,2845,18,2479.0,122.0,0,20
aae582,1674913252,KJFK,1674928797,,AAL1729 ,899,3,,,0,0
ad84de,1674913208,KJFK,1674922349,,AAL2883 ,1964,110,,,0,0
a33e5e,1674913123,KJFK,1674918389,KCLT,EDV4835 ,1995,3,4705.0,69.0,0,6
acc23f,1674913095,KJFK,1674923754,,DAL1994 ,2226,133,,,0,0
a22702,1674913014,KJFK,1674920433,KBNA,JBU1073 ,2054,11,2230.0,106.0,0,5
a8de56,1674913008,KJFK,1674923814,,DAL1930 ,931,34,,,0,0
a35af8,1674912928,KJFK,1674918564,TXKF,AAL1289 ,2384,247,85.0,125.0,0,0
a2d234,1674912911,KJFK,1674921511,TN58,FDX442  ,2143,57,4235.0,1728.0,0,12
a2348d,1674912845,KJFK,1674915789,VT48,RPA5626 ,616,3,8150.0,411.0,0,17
a3dbd0,1674912774,KJFK,1674918298,KDTW,JBU219  ,720,18,8341.0,306.0,0,8
a4e181,1674912772,KJFK,1674919428,KCVG,RPA4331 ,1952,34,2113.0,59.0,0,12
a486cc,1674912733,KJFK,1674921011,,DAL1955 ,2165,148,,,0,0
ab43c6,1674912641,KJFK,1674922672,,DAL1845 ,1550,26,,,0,0
a194aa,1674912572,KJFK,1674922093,KFLL,JBU601  ,788,3,2420.0,25.0,0,4
a997cc,1674912457,KJFK,1674932207,KLAS,DAL870  ,1510,133,1370.0,62.0,0,4
a9b06f,1674912378,KJFK,1674934244,KSAN,DAL838  ,1189,79,2099.0,63.0,0,9
a3c259,1674912314,KJFK,1674916706,,EDV4939 ,1489,178,,,0,0
400683,1674912180,KJFK,1674933726,EGLL,BAW178  ,1459,72,2609.0,109.0,0,5
ac21e4,1674912124,KJFK,1674926094,TNCA,DAL613  ,2160,186,4936.0,172.0,0,0
acdd1b,1674912053,KJFK,1674925407,KDFW,AAL2234 ,3013,26,408.0,47.0,0,20
ad4f72,1674912042,KJFK,1674914549,KBOS,JBU8368 ,553,79,5375.0,176.0,0,3
a3861f,1674911983,KJFK,1674941120,KMIA,AAL598  ,1955,163,10547.0,355.0,0,9
ab09b4,1674911866,KJFK,1674923549,TJSJ,DAL1877 ,1889,117,4079.0,111.0,0,1
ace1af,1674911741,KJFK,1674915609,KROC,EDV5459 ,561,18,475.0,56.0,0,12
a7d725,1674911704,KJFK,1674921855,KMSP,EDV4660 ,1436,87,1431.0,103.0,0,9
aa4252,1674911628,KJFK,1674927296,,JBU939  ,2322,19,,,0,0
a72b6b,1674911508,KJFK,1674931453,KPHX,JBU35   ,2109,87,919.0,48.0,0,10
aa099e,1674911496,KJFK,1674924931,,JBU1111 ,2340,270,,,0,0
a33666,1674911410,KJFK,1674915248,KROC,JBU186  ,560,26,1078.0,63.0,0,12
a85c3e,1674911340,KJFK,1674932788,KSAN,JBU189  ,1028,72,1381.0,10.0,0,9
a3f473,1674911203,KJFK,1674917667,2GA2,JBU341  ,2104,34,8657.0,1239.0,0,4
a4d65c,1674911163,KJFK,1674916975,CYYZ,RPA4469 ,600,3,1312.0,59.0,0,4
ac71dd,1674911108,KJFK,1674943004,KCLT,AAL210  ,782,18,5246.0,114.0,0,6
acb963,1674910958,KJFK,1674914997,KJFK,N919PD  ,10695,11,9859.0,49.0,0,2
a00929,1674910843,KJFK,1674914362,KDCA,RPA4500 ,628,49,1416.0,73.0,0,5
a7ad0d,1674910805,KJFK,1674919228,,JBU765  ,1775,156,,,0,0
a12fcf,1674910592,KJFK,1674931838,KHHR,DAL520  ,1186,56,3490.0,71.0,0,7
a6319f,1674910563,KJFK,1674923597,KAFW,ATN3484 ,1673,49,2200.0,6.0,0,41
a38633,1674910539,KJFK,1674921537,MBPV,AAL2268 ,1371,102,576.0,80.0,0,1
a3a9ff,1674910506,KJFK,1674921102,,AAL2443 ,2550,308,,,0,0
ad727c,1674910425,KJFK,1674927725,MMMX,AMX405  ,2498,34,6056.0,132.0,0,1
ad8fa4,1674910368,KJFK,1674923906,MMUN,JBU751  ,1312,56,4597.0,92.0,0,1
ad10e9,1674910290,KJFK,1674932652,KSFO,ASA33   ,1360,56,553.0,49.0,0,5
a45ba2,1674910231,KJFK,1674918856,KMCO,DAL1015 ,943,41,4627.0,16.0,0,8
a32368,1674910148,KJFK,1674919589,KFLL,DAL1236 ,1152,79,4369.0,65.0,0,4
ac9e77,1674910089,KJFK,1674930988,KSEA,DAL317  ,1457,72,716.0,86.0,0,12
a3f133,1674910083,KJFK,1674924050,KAUS,DAL1395 ,2338,26,2145.0,12.0,0,6
a2925a,1674909941,KJFK,1674917788,KJAX,JBU1277 ,784,34,11066.0,409.0,0,5
a01112,1674909883,KJFK,1674931763,KLAX,AAL1    ,1236,49,3493.0,30.0,0,7
a35012,1674909873,KJFK,1674918893,KTPA,DAL1540 ,1281,64,1521.0,122.0,0,7
a7946a,1674909815,KJFK,1674914792,,JBU2473 ,558,26,,,0,0
a2b622,1674909759,KJFK,1674917424,KORD,JBU1105 ,525,49,2750.0,60.0,0,3
a37af8,1674909712,KJFK,1674919180,KMIA,AAL1032 ,1116,49,4116.0,43.0,0,5
a1b2ee,1674909626,KJFK,1674918548,,JBU779  ,1994,255,,,0,0
a9607d,1674909543,KJFK,1674921868,,JBU935  ,1917,209,,,0,0
a037b9,1674909424,KJFK,1674918587,KMIA,DAL1073 ,1175,79,3299.0,5.0,0,5
ad1560,1674909185,KJFK,1674922691,,JBU1681 ,1640,102,,,0,0
a3915a,1674909120,KJFK,1674924795,,AAL2237 ,1546,87,,,0,0
a2000d,1674908940,KJFK,1674913645,CYYZ,EDV4980 ,655,49,1314.0,51.0,0,4
acf48c,1674908880,KJFK,1674927556,SKBO,AVA021  ,2210,285,8120.0,255.0,0,2
a2a686,1674908777,KJFK,1674929321,KSEA,ASA31   ,1570,64,751.0,86.0,0,12
a12861,1674908610,KJFK,1674930645,KSFO,DAL664  ,1023,95,308.0,42.0,0,5
ac8985,1674908514,KJFK,1674927799,KPHX,DAL654  ,1323,11,743.0,56.0,0,10
abda54,1674908298,KJFK,1674926606,KSLC,DAL2191 ,1774,117,2985.0,67.0,0,3
a198ed,1674908231,KJFK,1674922377,TNCA,JBU1057 ,1438,87,4966.0,164.0,0,0
acf492,1674908064,KJFK,1674938696,KDFW,AAL1349 ,1283,41,1208.0,2.0,0,20
aba1a0,1674907998,KJFK,1674917008,,DAL2604 ,1400,95,,,0,0
0c605d,1674907934,KJFK,1674922582,,BWA521  ,1480,56,,,0,0
a874e1,1674907864,KJFK,1674916680,FD38,JBU953  ,1106,72,9861.0,603.0,0,8
ad63a1,1674907785,KJFK,1674921324,MMUN,AAL1327 ,1454,26,4036.0,54.0,0,1
a1a435,1674906752,KJFK,1674917068,,JBU137  ,1566,102,,,0,0
a33716,1674906685,KJFK,1674926756,KPHX,AAL1487 ,1421,95,791.0,56.0,0,10
a22a07,1674906456,KJFK,1674912823,KCVG,ATN3401 ,685,26,1596.0,82.0,0,12
a825e3,1674906271,KJFK,1674913368,KATL,JBU1967 ,757,56,2302.0,129.0,0,20
a13b66,1674906214,KJFK,1674910332,KBUF,JBU2802 ,1058,87,497.0,54.0,0,15
aa8b40,1674906151,KJFK,1674914789,KMCO,JBU583  ,1291,72,4980.0,54.0,0,8
a01c37,1674906077,KJFK,1674928810,KSFO,AAL76   ,663,57,318.0,49.0,0,5
a6cb48,1674905843,KJFK,1674915344,KFLL,JBU2701 ,1033,64,3966.0,96.0,0,4
a22ab9,1674905776,KJFK,1674908118,KBOS,JBU518  ,588,49,5993.0,222.0,0,4
adc5ff,1674905718,KJFK,1674916614,,JBU1087 ,676,3,,,0,0
